Student_ID,First_Name,Last_Name,DOB,Gender,Grade_Level,Section,Parent_Email,Annual_Tuition,Scholarship_Type,Attendance_Rate,Enrollment_Status
SCH-2026-1407,Scott,Brown,2013-04-12,Non-binary,Grade 8,E,brown.scott@hotmail.com,4867.6,None,93.12,Active
SCH-2026-1408,Logan,Hampton,2012-01-22,Non-binary,Grade 8,A,hampton.logan@gmail.com,7181.47,None,75.53,Active
SCH-2026-1409,Melissa,Hall,2017-09-23,Female,Grade 2,E,hall.melissa@gmail.com,3398.29,None,84.81,Active
SCH-2026-1410,Jessica,Haynes,2017-06-02,Female,Grade 2,D,haynes.jessica@hotmail.com,5664.04,None,89.12,Active
SCH-2026-1411,Bradley,Robinson,2012-01-14,Male,Grade 9,C,robinson.bradley@hotmail.com,4690.16,Partial (50%),99.86,Active
SCH-2026-1412,Christopher,Stewart,2016-10-21,Female,Grade 3,C,stewart.christopher@yahoo.com,10524.9,Partial (50%),91.46,Active
SCH-2026-1413,Victoria,Morrison,2013-05-31,Female,Grade 6,E,morrison.victoria@gmail.com,5418.8,None,85.19,Active
SCH-2026-1414,Caroline,Reyes,2020-01-15,Female,Kindergarten,A,reyes.caroline@yahoo.com,11534.09,Partial (25%),90.82,Active
SCH-2026-1415,Jeffrey,Kane,2019-09-08,Female,Grade 1,D,kane.jeffrey@yahoo.com,8497.78,Partial (25%),82.01,Active
SCH-2026-1416,John,Fernandez,2016-08-30,Female,Grade 3,D,fernandez.john@yahoo.com,8313.79,Partial (25%),99.79,Active
SCH-2026-1417,Amanda,Lynn,2011-02-25,Male,Grade 10,A,lynn.amanda@hotmail.com,6333.77,None,88.8,Active
SCH-2026-1418,Jason,Russell,2017-05-05,Female,Grade 3,A,russell.jason@hotmail.com,10613.48,None,94.0,On Leave
SCH-2026-1419,Louis,Chen,2014-12-03,Female,Grade 5,E,chen.louis@gmail.com,3147.4,None,87.2,Active
SCH-2026-1420,Monica,Petersen,2016-09-21,Female,Grade 3,E,petersen.monica@hotmail.com,4658.77,None,82.89,Active
SCH-2026-1421,Aaron,Cruz,2021-12-15,Non-binary,Preschool,B,cruz.aaron@yahoo.com,3769.73,None,89.29,Active
SCH-2026-1422,Mary,Oneill,2014-09-07,Female,Grade 5,E,oneill.mary@gmail.com,4832.25,Full Scholarship,75.62,Active
SCH-2026-1423,Brandy,Webb,2018-09-09,Male,Grade 2,D,webb.brandy@yahoo.com,8937.79,None,75.24,Active
SCH-2026-1424,Mary,Moran,2011-04-27,Non-binary,Grade 9,D,moran.mary@gmail.com,3261.41,None,93.85,Active
SCH-2026-1425,Julia,Collins,2020-05-11,Male,Kindergarten,B,collins.julia@gmail.com,11183.02,None,76.91,Active
SCH-2026-1426,Dawn,Barron,2018-08-19,Female,Grade 2,E,barron.dawn@hotmail.com,5007.67,None,88.11,Active
SCH-2026-1427,Kristy,Costa,2009-05-14,Male,Grade 10,A,costa.kristy@gmail.com,4872.56,None,83.93,Active
SCH-2026-1428,Mary,Buckley,2017-02-11,Non-binary,Grade 3,C,buckley.mary@gmail.com,8849.21,None,88.63,Active
SCH-2026-1429,Jack,Robbins,2011-12-19,Non-binary,Grade 8,D,robbins.jack@hotmail.com,8095.15,Partial (25%),81.55,Active
SCH-2026-1430,Kyle,Orozco,2014-10-05,Non-binary,Grade 5,A,orozco.kyle@yahoo.com,5754.76,Full Scholarship,86.84,Active
SCH-2026-1431,Cindy,Nichols,2011-07-26,Male,Grade 8,A,nichols.cindy@hotmail.com,7134.7,Partial (25%),78.37,Active
SCH-2026-1432,Amber,Logan,2020-06-23,Non-binary,Kindergarten,B,logan.amber@hotmail.com,4266.21,None,79.67,Active
SCH-2026-1433,Ashley,Ross,2015-06-08,Male,Grade 4,E,ross.ashley@gmail.com,3238.82,None,93.48,Active
SCH-2026-1434,William,Yang,2012-06-07,Non-binary,Grade 8,B,yang.william@gmail.com,5019.54,None,75.48,Withdrawn
SCH-2026-1435,Gabrielle,Thomas,2017-01-23,Non-binary,Grade 3,B,thomas.gabrielle@yahoo.com,11164.15,None,98.81,Active
SCH-2026-1436,Erika,Morales,2009-10-16,Female,Grade 11,B,morales.erika@hotmail.com,7362.05,None,83.17,Active
SCH-2026-1437,Andrea,Whitehead,2017-05-12,Female,Grade 2,A,whitehead.andrea@yahoo.com,8641.36,None,88.41,Active
SCH-2026-1438,Matthew,Ryan,2022-10-20,Female,Preschool,A,ryan.matthew@gmail.com,9909.79,None,83.26,Active
SCH-2026-1439,Brittany,Rios,2020-01-28,Female,Grade 1,A,rios.brittany@yahoo.com,9382.46,Partial (25%),91.04,Active
SCH-2026-1440,Steven,Reid,2015-12-05,Female,Grade 4,D,reid.steven@hotmail.com,4859.56,Partial (50%),94.08,Active
SCH-2026-1441,Meredith,Owen,2012-05-02,Non-binary,Grade 8,B,owen.meredith@gmail.com,3295.54,Full Scholarship,92.29,Active
SCH-2026-1442,Amy,Dawson,2015-04-09,Male,Grade 6,C,dawson.amy@gmail.com,10349.79,Partial (25%),81.49,Withdrawn
SCH-2026-1443,Michael,Schultz,2017-12-18,Non-binary,Grade 3,D,schultz.michael@hotmail.com,6594.36,None,87.55,Active
SCH-2026-1444,Charles,Brown,2020-03-25,Male,Kindergarten,E,brown.charles@gmail.com,6216.96,None,89.17,Withdrawn
SCH-2026-1445,Julia,Munoz,2010-10-27,Non-binary,Grade 9,D,munoz.julia@gmail.com,3948.81,Partial (25%),76.7,Active
SCH-2026-1446,Jonathan,Winters,2019-11-14,Female,Kindergarten,D,winters.jonathan@gmail.com,3027.47,None,85.23,Active
SCH-2026-1447,Kevin,Dominguez,2016-06-23,Female,Grade 4,E,dominguez.kevin@hotmail.com,7834.66,None,87.88,Active
SCH-2026-1448,Benjamin,Banks,2011-02-06,Non-binary,Grade 9,A,banks.benjamin@gmail.com,6433.52,None,84.3,Active
SCH-2026-1449,Daniel,Sanchez,2018-06-07,Male,Grade 1,B,sanchez.daniel@gmail.com,8861.81,None,89.31,Active
SCH-2026-1450,Leslie,Bailey,2014-08-20,Female,Grade 5,A,bailey.leslie@hotmail.com,4388.4,Partial (50%),98.85,Active
SCH-2026-1451,John,Taylor,2015-07-23,Male,Grade 4,B,taylor.john@yahoo.com,8179.32,None,94.49,Active
SCH-2026-1452,Daryl,Boyd,2017-11-14,Male,Grade 3,D,boyd.daryl@hotmail.com,8245.6,None,79.94,Active
SCH-2026-1453,Eric,Pierce,2019-01-12,Female,Grade 1,E,pierce.eric@yahoo.com,10706.29,Partial (50%),82.63,Withdrawn
SCH-2026-1454,Ann,Singh,2021-06-14,Female,Preschool,C,singh.ann@gmail.com,9854.95,None,87.75,Active
SCH-2026-1455,Jason,Andrews,2021-07-01,Female,Preschool,B,andrews.jason@hotmail.com,8513.08,None,79.1,Active
SCH-2026-1456,Jeffrey,Mitchell,2009-03-14,Female,Grade 12,D,mitchell.jeffrey@gmail.com,3816.72,None,78.82,Withdrawn
SCH-2026-1457,Joseph,Gordon,2012-01-18,Female,Grade 8,D,gordon.joseph@hotmail.com,11837.16,None,86.83,Active
SCH-2026-1458,Daniel,Nixon,2012-07-07,Female,Grade 8,B,nixon.daniel@yahoo.com,9906.99,None,84.51,Active
SCH-2026-1459,Thomas,Nelson,2013-11-21,Male,Grade 7,E,nelson.thomas@gmail.com,6372.58,None,84.71,Active
SCH-2026-1460,Ryan,Villanueva,2011-05-16,Female,Grade 9,E,villanueva.ryan@hotmail.com,8671.14,Partial (50%),84.04,Active
SCH-2026-1461,Eric,Gilmore,2010-07-31,Non-binary,Grade 9,A,gilmore.eric@yahoo.com,3264.08,Full Scholarship,94.09,Active
SCH-2026-1462,Sandra,Smith,2021-04-13,Female,Preschool,B,smith.sandra@yahoo.com,9813.11,None,97.38,Active
SCH-2026-1463,Teresa,Elliott,2007-11-03,Female,Grade 12,E,elliott.teresa@gmail.com,6645.23,None,97.27,Active
SCH-2026-1464,Terri,Kramer,2008-06-14,Non-binary,Grade 11,D,kramer.terri@hotmail.com,5709.25,Partial (25%),96.14,Active
SCH-2026-1465,Sarah,Bowers,2013-08-16,Female,Grade 7,B,bowers.sarah@hotmail.com,10206.43,None,90.25,Active
SCH-2026-1466,Timothy,Simpson,2016-08-19,Non-binary,Grade 3,A,simpson.timothy@gmail.com,8914.15,None,82.64,Active
SCH-2026-1467,Jason,Owens,2012-04-20,Non-binary,Grade 9,E,owens.jason@gmail.com,3012.21,None,80.55,Active
SCH-2026-1468,David,Spencer,2018-04-12,Non-binary,Grade 3,C,spencer.david@hotmail.com,4180.92,None,95.62,Active
SCH-2026-1469,Lori,Saunders,2012-08-17,Female,Grade 8,B,saunders.lori@gmail.com,7470.32,Partial (25%),92.71,Active
SCH-2026-1470,Jill,Daniels,2020-10-27,Non-binary,Kindergarten,D,daniels.jill@gmail.com,7059.08,Partial (50%),85.69,Active
SCH-2026-1471,Wendy,Shaw,2012-01-02,Female,Grade 8,B,shaw.wendy@yahoo.com,11961.12,None,88.26,Active
SCH-2026-1472,Guy,Young,2009-06-14,Non-binary,Grade 10,E,young.guy@yahoo.com,10254.58,None,94.96,Active
SCH-2026-1473,Kelsey,Evans,2010-11-22,Non-binary,Grade 9,E,evans.kelsey@yahoo.com,7292.06,None,97.33,Active
SCH-2026-1474,Brandy,Acosta,2011-10-02,Non-binary,Grade 9,E,acosta.brandy@hotmail.com,7587.06,None,84.04,Active
SCH-2026-1475,Donald,Love,2013-04-05,Male,Grade 8,B,love.donald@hotmail.com,5830.21,Full Scholarship,89.46,Active
SCH-2026-1476,Billy,Ramirez,2016-10-29,Female,Grade 4,B,ramirez.billy@yahoo.com,6332.78,None,82.82,Active
SCH-2026-1477,Andre,Jackson,2013-03-02,Female,Grade 7,A,jackson.andre@hotmail.com,7666.37,None,86.82,Active
SCH-2026-1478,Joshua,Barrett,2008-12-20,Male,Grade 12,C,barrett.joshua@yahoo.com,8597.01,None,75.37,Active
SCH-2026-1479,Ethan,Mitchell,2010-05-02,Female,Grade 10,A,mitchell.ethan@yahoo.com,6473.71,None,99.95,Withdrawn
SCH-2026-1480,Grace,Holland,2011-06-27,Female,Grade 9,A,holland.grace@yahoo.com,3969.69,None,94.99,Withdrawn
SCH-2026-1481,Elizabeth,Castillo,2007-06-21,Non-binary,Grade 12,C,castillo.elizabeth@gmail.com,5680.34,None,75.09,Withdrawn
SCH-2026-1482,Ashley,Castro,2008-10-06,Male,Grade 11,C,castro.ashley@yahoo.com,6292.28,None,98.57,Active
SCH-2026-1483,Molly,Klein,2010-05-31,Female,Grade 10,B,klein.molly@yahoo.com,10034.65,Partial (50%),79.64,Active
SCH-2026-1484,Martha,Sullivan,2019-10-30,Male,Kindergarten,E,sullivan.martha@gmail.com,5895.96,None,98.62,Active
SCH-2026-1485,Gabriel,Evans,2011-01-11,Non-binary,Grade 10,D,evans.gabriel@yahoo.com,6422.59,None,81.39,Active
SCH-2026-1486,Samuel,Poole,2009-03-06,Male,Grade 12,B,poole.samuel@gmail.com,10079.81,None,75.83,Active
SCH-2026-1487,Christopher,Stokes,2019-02-18,Male,Grade 1,C,stokes.christopher@gmail.com,11907.8,None,96.28,Active
SCH-2026-1488,Anthony,Charles,2023-04-15,Male,Preschool,A,charles.anthony@hotmail.com,3359.65,None,99.13,Active
SCH-2026-1489,Tamara,Thompson,2016-11-19,Non-binary,Grade 4,B,thompson.tamara@hotmail.com,5088.85,None,92.23,Active
SCH-2026-1490,Andrew,Thomas,2009-10-18,Male,Grade 10,A,thomas.andrew@gmail.com,9942.68,Partial (25%),95.47,Active
SCH-2026-1491,Michael,Taylor,2011-04-23,Male,Grade 10,D,taylor.michael@gmail.com,4600.25,Partial (50%),92.65,Active
SCH-2026-1492,Corey,Montoya,2017-04-13,Male,Grade 4,C,montoya.corey@hotmail.com,6091.59,Full Scholarship,77.9,Active
SCH-2026-1493,Dylan,Jones,2010-11-06,Female,Grade 10,B,jones.dylan@yahoo.com,6476.38,None,78.83,Active
SCH-2026-1494,Tina,Smith,2011-11-10,Male,Grade 8,D,smith.tina@hotmail.com,5107.62,None,78.96,Active
SCH-2026-1495,Audrey,Harper,2010-01-02,Female,Grade 10,E,harper.audrey@yahoo.com,9671.83,None,78.72,Active
SCH-2026-1496,Christopher,Thornton,2019-05-24,Female,Grade 1,B,thornton.christopher@gmail.com,7324.17,None,75.57,Active
SCH-2026-1497,Donald,Hughes,2015-07-11,Male,Grade 4,D,hughes.donald@hotmail.com,3415.12,None,90.48,Active
SCH-2026-1498,Bradley,French,2014-11-15,Female,Grade 5,D,french.bradley@gmail.com,7584.6,Partial (50%),92.2,Active
SCH-2026-1499,Amanda,Powers,2017-07-06,Female,Grade 2,B,powers.amanda@hotmail.com,11060.25,None,96.31,Active
SCH-2026-1500,Clifford,Ramirez,2020-11-19,Female,Kindergarten,B,ramirez.clifford@gmail.com,9033.56,Partial (25%),95.31,Active
SCH-2026-1501,Sara,Rogers,2012-03-26,Male,Grade 8,C,rogers.sara@gmail.com,6928.24,Partial (25%),91.81,Active
SCH-2026-1502,Benjamin,Rice,2010-05-27,Non-binary,Grade 10,B,rice.benjamin@hotmail.com,10705.86,None,95.26,Active
SCH-2026-1503,Michele,Williams,2015-07-04,Non-binary,Grade 5,A,williams.michele@hotmail.com,6991.33,None,93.11,Active
SCH-2026-1504,Laura,Murray,2013-08-05,Male,Grade 6,D,murray.laura@yahoo.com,4245.24,Partial (50%),75.9,On Leave
SCH-2026-1505,Laura,Taylor,2013-02-17,Female,Grade 7,C,taylor.laura@yahoo.com,11945.43,None,93.17,Active
SCH-2026-1506,Ashley,Mccullough,2013-01-20,Non-binary,Grade 7,A,mccullough.ashley@hotmail.com,10160.2,None,81.35,Active
SCH-2026-1507,Christopher,Mcbride,2016-08-03,Male,Grade 4,B,mcbride.christopher@hotmail.com,4047.06,Partial (25%),98.28,Active
SCH-2026-1508,Hannah,Sims,2009-06-24,Female,Grade 11,D,sims.hannah@hotmail.com,5770.66,Full Scholarship,90.49,Active
SCH-2026-1509,Leslie,Mcdowell,2014-07-12,Male,Grade 6,C,mcdowell.leslie@yahoo.com,11391.56,None,81.33,Active
SCH-2026-1510,Christopher,Roman,2010-07-28,Non-binary,Grade 9,B,roman.christopher@yahoo.com,11216.22,None,78.76,Active
SCH-2026-1511,Oscar,Huff,2008-10-29,Male,Grade 12,D,huff.oscar@gmail.com,5096.03,Partial (50%),97.28,Active
SCH-2026-1512,Jennifer,Taylor,2011-02-24,Male,Grade 10,B,taylor.jennifer@hotmail.com,7399.35,None,83.67,Active
SCH-2026-1513,Christina,Johnson,2015-05-15,Female,Grade 4,B,johnson.christina@gmail.com,3192.47,Partial (50%),88.14,Active
SCH-2026-1514,Tracy,Young,2014-08-28,Non-binary,Grade 5,D,young.tracy@gmail.com,6470.94,None,99.8,Active
SCH-2026-1515,Sonya,Baker,2007-08-17,Female,Grade 12,B,baker.sonya@hotmail.com,3820.85,None,77.97,Active
SCH-2026-1516,Daniel,Stark,2008-08-17,Female,Grade 12,A,stark.daniel@yahoo.com,4295.11,Partial (50%),96.82,Active
SCH-2026-1517,Julie,Francis,2012-12-20,Male,Grade 8,B,francis.julie@hotmail.com,11425.86,None,97.06,Active
SCH-2026-1518,Bryan,Kelley,2021-02-01,Male,Kindergarten,B,kelley.bryan@gmail.com,3029.95,Partial (25%),78.46,Active
SCH-2026-1519,Sara,Carter,2018-08-22,Male,Grade 1,C,carter.sara@hotmail.com,10634.87,None,75.36,Active
SCH-2026-1520,Derek,Newman,2017-03-16,Male,Grade 3,D,newman.derek@hotmail.com,10732.92,Partial (25%),79.82,Active
SCH-2026-1521,Larry,Roy,2011-08-04,Non-binary,Grade 9,D,roy.larry@hotmail.com,11005.05,None,80.89,Active
SCH-2026-1522,Emily,Smith,2018-12-04,Non-binary,Grade 1,C,smith.emily@yahoo.com,10288.97,Partial (25%),88.84,Active
SCH-2026-1523,Valerie,Conway,2018-01-06,Non-binary,Grade 2,E,conway.valerie@hotmail.com,5595.47,Partial (25%),99.0,On Leave
SCH-2026-1524,Yvonne,Cole,2008-01-31,Female,Grade 12,A,cole.yvonne@gmail.com,9664.65,Partial (25%),94.04,Active
SCH-2026-1525,Jason,Collins,2009-10-20,Female,Grade 11,C,collins.jason@yahoo.com,6753.25,Partial (50%),96.51,Active
SCH-2026-1526,Peter,Blankenship,2009-07-18,Non-binary,Grade 10,A,blankenship.peter@hotmail.com,5219.18,None,91.02,Active
SCH-2026-1527,Karen,Davis,2014-08-17,Male,Grade 6,B,davis.karen@hotmail.com,6286.47,None,99.43,Active
SCH-2026-1528,Steven,Evans,2011-03-02,Male,Grade 9,D,evans.steven@hotmail.com,8941.58,None,78.76,Active
SCH-2026-1529,Amy,Wilson,2015-05-24,Male,Grade 4,A,wilson.amy@hotmail.com,9675.3,None,87.35,Active
SCH-2026-1530,Patrick,Berry,2007-10-08,Male,Grade 12,A,berry.patrick@gmail.com,11053.04,None,93.51,Active
SCH-2026-1531,Andrew,Baker,2008-07-10,Non-binary,Grade 12,B,baker.andrew@gmail.com,9603.32,None,92.44,Active
SCH-2026-1532,Carolyn,Williams,2018-03-09,Non-binary,Grade 2,E,williams.carolyn@hotmail.com,8000.69,None,84.84,Active
SCH-2026-1533,David,Atkinson,2011-02-05,Male,Grade 10,A,atkinson.david@gmail.com,3606.1,None,86.5,Active
SCH-2026-1534,Bailey,Leon,2009-02-26,Female,Grade 11,B,leon.bailey@hotmail.com,3740.6,None,80.28,Active
SCH-2026-1535,James,Smith,2015-05-20,Female,Grade 4,B,smith.james@hotmail.com,8419.68,Full Scholarship,76.1,Active
SCH-2026-1536,Jason,Stephens,2010-03-02,Non-binary,Grade 10,E,stephens.jason@gmail.com,11419.36,None,88.69,Active
SCH-2026-1537,Brian,Jenkins,2014-04-28,Female,Grade 6,D,jenkins.brian@hotmail.com,4420.73,None,87.5,Active
SCH-2026-1538,Jessica,Boone,2019-11-25,Female,Grade 1,B,boone.jessica@gmail.com,4921.9,None,91.18,Active
SCH-2026-1539,Kenneth,Morris,2021-12-21,Female,Preschool,D,morris.kenneth@gmail.com,10349.01,None,93.61,Active
SCH-2026-1540,Jamie,Baldwin,2019-03-25,Female,Grade 2,E,baldwin.jamie@hotmail.com,10596.65,None,75.08,Active
SCH-2026-1541,Lauren,Leonard,2019-09-30,Non-binary,Grade 1,B,leonard.lauren@yahoo.com,8392.17,None,92.46,Active
SCH-2026-1542,Brandon,Brady,2012-09-28,Female,Grade 8,A,brady.brandon@gmail.com,4366.05,Partial (25%),82.43,Active
SCH-2026-1543,Anthony,Rivera,2010-06-03,Female,Grade 9,E,rivera.anthony@gmail.com,11907.74,None,83.31,Active
SCH-2026-1544,Mark,May,2013-05-13,Male,Grade 7,C,may.mark@gmail.com,3990.76,Partial (50%),91.01,Active
SCH-2026-1545,Renee,Ramsey,2010-12-03,Male,Grade 10,C,ramsey.renee@hotmail.com,11711.65,Partial (50%),79.47,Active
SCH-2026-1546,Theodore,Dean,2019-12-23,Female,Kindergarten,B,dean.theodore@yahoo.com,5831.57,None,95.61,Active
SCH-2026-1547,Jennifer,Mcneil,2019-12-29,Non-binary,Grade 1,B,mcneil.jennifer@hotmail.com,6738.63,None,94.11,Withdrawn
SCH-2026-1548,Dylan,Reyes,2013-05-21,Female,Grade 6,A,reyes.dylan@yahoo.com,5391.84,None,81.44,Active
SCH-2026-1549,Alexander,Stewart,2010-03-23,Male,Grade 11,C,stewart.alexander@gmail.com,10918.29,None,82.52,Active
SCH-2026-1550,Charles,Rodriguez,2015-07-04,Male,Grade 5,E,rodriguez.charles@hotmail.com,7254.78,Partial (25%),75.04,Active
SCH-2026-1551,Brandon,Mooney,2017-10-01,Female,Grade 3,B,mooney.brandon@yahoo.com,7388.95,None,97.19,Active
SCH-2026-1552,Joseph,Jarvis,2014-05-04,Female,Grade 5,B,jarvis.joseph@hotmail.com,8371.71,Partial (25%),84.32,Active
SCH-2026-1553,Danny,English,2017-02-16,Female,Grade 4,A,english.danny@hotmail.com,5698.57,None,98.15,Active
SCH-2026-1554,Christopher,Rogers,2012-08-03,Female,Grade 7,D,rogers.christopher@hotmail.com,10346.75,None,83.66,Active
SCH-2026-1555,Kenneth,Sanders,2011-09-10,Male,Grade 9,A,sanders.kenneth@yahoo.com,4672.16,None,84.33,Active
SCH-2026-1556,Phyllis,Harris,2017-11-19,Male,Grade 2,B,harris.phyllis@hotmail.com,10776.34,Partial (25%),94.29,Active
SCH-2026-1557,Jacqueline,Stein,2013-10-24,Non-binary,Grade 7,C,stein.jacqueline@yahoo.com,5313.94,None,80.09,Withdrawn
SCH-2026-1558,Brenda,Smith,2014-06-04,Male,Grade 6,E,smith.brenda@yahoo.com,4283.29,None,82.67,Active
SCH-2026-1559,Courtney,Jackson,2009-08-26,Female,Grade 11,B,jackson.courtney@yahoo.com,3502.0,Partial (50%),99.15,Active
SCH-2026-1560,Kathleen,Allen,2022-08-16,Non-binary,Preschool,B,allen.kathleen@yahoo.com,5668.74,None,93.32,Active
SCH-2026-1561,Melissa,Hartman,2013-03-09,Male,Grade 7,E,hartman.melissa@hotmail.com,5585.86,None,88.59,Active
SCH-2026-1562,Jorge,Bryant,2016-02-19,Non-binary,Grade 5,A,bryant.jorge@hotmail.com,3586.14,None,82.87,Active
SCH-2026-1563,Jenna,Adams,2022-03-07,Non-binary,Preschool,E,adams.jenna@yahoo.com,7080.15,Partial (25%),79.3,Active
SCH-2026-1564,Michael,Robinson,2015-09-04,Male,Grade 4,B,robinson.michael@hotmail.com,7085.96,None,90.83,Active
SCH-2026-1565,Kathleen,Harris,2017-10-11,Female,Grade 3,D,harris.kathleen@gmail.com,11171.92,None,76.94,Active
SCH-2026-1566,Regina,Romero,2020-11-28,Non-binary,Kindergarten,D,romero.regina@hotmail.com,6318.31,None,75.18,Active
SCH-2026-1567,Kristen,Harris,2014-12-26,Non-binary,Grade 6,D,harris.kristen@hotmail.com,7488.67,None,99.35,On Leave
SCH-2026-1568,Adam,Davis,2014-08-30,Female,Grade 6,D,davis.adam@yahoo.com,10602.1,None,89.65,Active
SCH-2026-1569,Dana,Morris,2012-10-18,Non-binary,Grade 7,A,morris.dana@gmail.com,11891.11,Partial (50%),95.78,Active
SCH-2026-1570,Sara,Ross,2008-05-15,Non-binary,Grade 12,B,ross.sara@hotmail.com,3667.11,Full Scholarship,93.65,Active
SCH-2026-1571,Phillip,Gomez,2012-12-19,Male,Grade 7,D,gomez.phillip@hotmail.com,4549.98,Partial (25%),89.94,Active
SCH-2026-1572,Jennifer,Gonzales,2020-07-21,Female,Preschool,C,gonzales.jennifer@yahoo.com,9995.37,None,77.75,Active
SCH-2026-1573,Hailey,Gates,2016-08-12,Non-binary,Grade 4,C,gates.hailey@hotmail.com,11031.18,None,99.04,Active
SCH-2026-1574,Christine,Monroe,2010-05-23,Female,Grade 9,C,monroe.christine@hotmail.com,8320.32,Partial (50%),98.01,Active
SCH-2026-1575,Veronica,Macias,2021-11-14,Male,Preschool,C,macias.veronica@gmail.com,6187.01,None,82.69,Active
SCH-2026-1576,Austin,Johnson,2015-05-24,Female,Grade 4,C,johnson.austin@hotmail.com,11063.01,Partial (50%),89.74,Active
SCH-2026-1577,Theresa,Williams,2015-01-12,Male,Grade 5,A,williams.theresa@hotmail.com,7036.13,None,93.51,Active
SCH-2026-1578,Ashley,Adams,2018-12-12,Male,Grade 2,E,adams.ashley@hotmail.com,4843.6,None,78.13,Active
SCH-2026-1579,James,Craig,2010-12-11,Female,Grade 9,E,craig.james@hotmail.com,8358.63,Partial (50%),80.18,Active
SCH-2026-1580,Megan,Ibarra,2011-09-25,Female,Grade 9,B,ibarra.megan@hotmail.com,6013.29,Partial (50%),80.18,Active
SCH-2026-1581,Jason,Vazquez,2019-01-31,Male,Grade 1,E,vazquez.jason@yahoo.com,9539.05,Partial (25%),97.24,Active
SCH-2026-1582,Mathew,Martinez,2021-05-31,Non-binary,Preschool,C,martinez.mathew@yahoo.com,6912.71,Partial (25%),94.52,Active
SCH-2026-1583,David,Williams,2008-09-01,Female,Grade 11,B,williams.david@yahoo.com,6606.98,None,95.12,Active
SCH-2026-1584,Brandi,Logan,2017-02-25,Male,Grade 4,B,logan.brandi@gmail.com,11120.85,Partial (50%),79.27,Active
SCH-2026-1585,Lisa,Larson,2008-05-25,Male,Grade 11,D,larson.lisa@gmail.com,5590.44,None,97.52,Active
SCH-2026-1586,Tara,Lewis,2009-04-14,Non-binary,Grade 12,C,lewis.tara@yahoo.com,3689.1,Full Scholarship,85.96,Active
SCH-2026-1587,Andrew,Bullock,2012-04-18,Non-binary,Grade 8,B,bullock.andrew@yahoo.com,9752.29,None,92.89,Active
SCH-2026-1588,Edward,Thompson,2008-06-25,Male,Grade 12,C,thompson.edward@hotmail.com,4885.8,None,76.92,Active
SCH-2026-1589,Russell,Washington,2017-04-22,Female,Grade 3,D,washington.russell@gmail.com,10528.5,Partial (25%),94.91,Active
SCH-2026-1590,Autumn,Davis,2008-10-15,Male,Grade 11,D,davis.autumn@yahoo.com,6868.14,None,89.07,Active
SCH-2026-1591,Andrew,Williams,2019-03-17,Male,Grade 1,A,williams.andrew@hotmail.com,11924.11,Partial (50%),76.87,Active
SCH-2026-1592,Kimberly,Manning,2012-02-27,Female,Grade 8,E,manning.kimberly@hotmail.com,4806.07,Partial (25%),84.37,Active
SCH-2026-1593,Frank,Lane,2018-10-24,Male,Grade 2,D,lane.frank@gmail.com,8715.2,None,93.26,Active
SCH-2026-1594,Jonathan,Ingram,2010-04-02,Female,Grade 10,B,ingram.jonathan@hotmail.com,7236.25,Partial (50%),94.07,Active
SCH-2026-1595,Mark,Johnston,2009-11-11,Non-binary,Grade 11,C,johnston.mark@yahoo.com,4859.32,Partial (25%),99.69,Active
SCH-2026-1596,Andrew,Henderson,2012-09-09,Female,Grade 7,B,henderson.andrew@gmail.com,10107.11,None,82.16,Active
SCH-2026-1597,Bradley,Khan,2009-10-08,Non-binary,Grade 10,A,khan.bradley@hotmail.com,9737.12,Partial (50%),97.21,Active
SCH-2026-1598,Thomas,Odonnell,2007-07-21,Male,Grade 12,E,odonnell.thomas@gmail.com,8790.51,None,97.23,Active
SCH-2026-1599,Melissa,Sawyer,2017-02-05,Non-binary,Grade 3,C,sawyer.melissa@hotmail.com,5349.99,Partial (25%),86.11,Active
SCH-2026-1600,Tammy,Maddox,2007-09-26,Male,Grade 12,A,maddox.tammy@yahoo.com,7607.11,None,76.44,Active
SCH-2026-1601,Wesley,Larson,2019-01-27,Non-binary,Grade 1,D,larson.wesley@hotmail.com,10929.48,None,91.29,Active
SCH-2026-1602,Gerald,Clark,2018-12-28,Female,Grade 2,A,clark.gerald@yahoo.com,3791.48,Partial (50%),99.42,Active
SCH-2026-1603,Michael,Carlson,2016-11-18,Male,Grade 3,A,carlson.michael@gmail.com,5744.63,Partial (50%),90.15,Active
SCH-2026-1604,Eric,Horton,2010-05-14,Non-binary,Grade 10,B,horton.eric@yahoo.com,4665.55,Partial (25%),86.07,Active
SCH-2026-1605,Norman,Stanley,2019-02-06,Female,Grade 1,D,stanley.norman@yahoo.com,3645.29,Partial (25%),89.62,Withdrawn
SCH-2026-1606,Robert,Jacobs,2017-09-07,Male,Grade 2,E,jacobs.robert@yahoo.com,10634.66,None,98.08,Active
SCH-2026-1607,Joseph,Robinson,2017-03-28,Male,Grade 3,A,robinson.joseph@yahoo.com,7228.95,None,94.54,Active
SCH-2026-1608,Kelly,Hubbard,2009-07-14,Female,Grade 10,B,hubbard.kelly@yahoo.com,10858.19,Partial (25%),84.28,On Leave
SCH-2026-1609,Daryl,Dominguez,2017-02-08,Non-binary,Grade 3,A,dominguez.daryl@yahoo.com,11501.8,None,78.19,Withdrawn
