Student_ID,First_Name,Last_Name,DOB,Gender,Grade_Level,Section,Parent_Email,Annual_Tuition,Scholarship_Type,Attendance_Rate,Enrollment_Status
SCH-2026-1429,Dale,Harrison,2009-11-15,Others,Grade 10,D,harrison.dale@example.com,5618.22,None,92.9,Active
SCH-2026-1430,Charles,Green,2021-11-18,Female,Preschool,A,green.charles@example.com,3358.97,None,91.3,Active
SCH-2026-1431,Joseph,Fleming,2010-07-17,Others,Grade 10,D,fleming.joseph@example.com,11555.64,Full Scholarship,97.65,Active
SCH-2026-1432,Theresa,Kelly,2009-04-06,Others,Grade 12,C,kelly.theresa@example.com,5467.33,None,93.09,Active
SCH-2026-1433,Sharon,Burch,2014-08-31,Others,Grade 6,A,burch.sharon@example.com,9445.55,None,86.12,Active
SCH-2026-1434,Steven,Bailey,2022-08-20,Male,Preschool,B,bailey.steven@example.com,6979.85,Full Scholarship,82.34,Active
SCH-2026-1435,Robert,Richard,2013-06-12,Male,Grade 7,B,richard.robert@example.com,3486.83,None,88.99,Active
SCH-2026-1436,John,Ellis,2015-09-13,Female,Grade 5,E,ellis.john@example.com,3926.55,Partial (50%),97.74,Active
SCH-2026-1437,David,Spencer,2017-04-22,Male,Grade 4,B,spencer.david@example.com,7144.09,None,94.43,Active
SCH-2026-1438,Jillian,Ortiz,2013-02-06,Others,Grade 8,C,ortiz.jillian@example.com,5701.58,Partial (25%),81.52,On Leave
SCH-2026-1439,Andrew,Glenn,2014-09-09,Others,Grade 5,E,glenn.andrew@example.com,5609.2,Partial (25%),81.95,Active
SCH-2026-1440,Robin,Frey,2016-08-02,Male,Grade 3,D,frey.robin@example.com,8093.26,Partial (25%),98.44,Active
SCH-2026-1441,Duane,Petersen,2010-02-15,Male,Grade 10,A,petersen.duane@example.com,8649.7,Partial (25%),89.47,Active
SCH-2026-1442,Cory,Peters,2009-11-28,Others,Grade 11,A,peters.cory@example.com,9641.88,Partial (50%),83.58,Active
SCH-2026-1443,Linda,Moore,2011-11-30,Female,Grade 8,B,moore.linda@example.com,8331.08,None,92.2,Active
SCH-2026-1444,Jasmine,Love,2012-02-01,Female,Grade 8,C,love.jasmine@example.com,3318.06,None,87.84,Active
SCH-2026-1445,Jennifer,Smith,2012-02-05,Male,Grade 8,B,smith.jennifer@example.com,8379.86,Partial (25%),86.98,Active
SCH-2026-1446,Marie,Spencer,2015-11-19,Others,Grade 4,B,spencer.marie@example.com,3721.3,Partial (25%),89.66,Active
SCH-2026-1447,Caitlin,Davis,2021-08-28,Others,Preschool,A,davis.caitlin@example.com,4184.22,Partial (25%),77.57,Active
SCH-2026-1448,David,Hale,2015-07-20,Male,Grade 4,E,hale.david@example.com,8552.01,None,86.73,Active
SCH-2026-1449,Matthew,Hartman,2013-03-18,Female,Grade 8,E,hartman.matthew@example.com,10205.66,None,80.47,Active
SCH-2026-1450,Seth,Shaffer,2015-04-15,Others,Grade 6,B,shaffer.seth@example.com,8027.24,None,89.89,Active
SCH-2026-1451,Angela,Rodriguez,2010-09-04,Female,Grade 10,B,rodriguez.angela@example.com,4159.3,None,83.22,Active
SCH-2026-1452,Allen,Brandt,2014-09-08,Female,Grade 5,B,brandt.allen@example.com,6638.7,None,89.83,Active
SCH-2026-1453,Gabriella,Wong,2018-04-16,Others,Grade 3,C,wong.gabriella@example.com,6682.4,None,92.23,Active
SCH-2026-1454,Angela,Woodward,2007-12-30,Male,Grade 12,A,woodward.angela@example.com,9020.99,Partial (25%),77.0,Active
SCH-2026-1455,Nicole,Rivas,2009-05-21,Female,Grade 10,E,rivas.nicole@example.com,11036.67,None,92.1,Active
SCH-2026-1456,Daniel,Oliver,2011-11-21,Male,Grade 8,D,oliver.daniel@example.com,11845.15,None,76.02,Active
SCH-2026-1457,Betty,Brown,2013-07-01,Male,Grade 6,C,brown.betty@example.com,3791.02,None,90.8,Active
SCH-2026-1458,Brooke,Archer,2016-07-24,Female,Grade 3,E,archer.brooke@example.com,11375.73,Partial (25%),75.71,Withdrawn
SCH-2026-1459,Monica,Williams,2016-08-07,Female,Grade 3,E,williams.monica@example.com,3286.12,Partial (25%),99.14,Active
SCH-2026-1460,Shannon,Hartman,2020-12-16,Male,Kindergarten,B,hartman.shannon@example.com,3687.85,Full Scholarship,84.31,Active
SCH-2026-1461,Donald,Baker,2018-01-15,Others,Grade 3,B,baker.donald@example.com,4061.93,Partial (25%),91.51,Active
SCH-2026-1462,Vanessa,White,2007-07-17,Female,Grade 12,E,white.vanessa@example.com,8818.79,Partial (50%),76.16,Active
SCH-2026-1463,Tom,French,2018-03-02,Female,Grade 2,C,french.tom@example.com,5068.23,Partial (25%),90.36,Withdrawn
SCH-2026-1464,Breanna,Kline,2015-08-12,Female,Grade 4,E,kline.breanna@example.com,7512.85,None,89.81,Active
SCH-2026-1465,Susan,Watts,2015-10-27,Female,Grade 5,D,watts.susan@example.com,7307.87,None,78.47,Active
SCH-2026-1466,Zachary,Pearson,2016-08-20,Others,Grade 3,C,pearson.zachary@example.com,10103.43,None,80.04,Active
SCH-2026-1467,Brandon,Camacho,2016-03-07,Others,Grade 4,C,camacho.brandon@example.com,9711.6,Partial (25%),86.0,Active
SCH-2026-1468,Timothy,Rivera,2019-09-10,Others,Grade 1,B,rivera.timothy@example.com,3771.89,None,78.48,Active
SCH-2026-1469,Elizabeth,Smith,2014-10-02,Male,Grade 5,B,smith.elizabeth@example.com,7998.13,Partial (50%),97.37,Active
SCH-2026-1470,Daniel,Daniel,2020-02-04,Others,Kindergarten,C,daniel.daniel@example.com,7455.11,None,84.49,Withdrawn
SCH-2026-1471,Jay,Nelson,2019-03-27,Others,Grade 2,C,nelson.jay@example.com,10604.16,Partial (25%),79.0,Active
SCH-2026-1472,Ryan,Carlson,2011-09-01,Others,Grade 8,C,carlson.ryan@example.com,5319.19,None,87.08,Active
SCH-2026-1473,Jaime,Reed,2012-11-17,Others,Grade 7,B,reed.jaime@example.com,5503.9,Partial (25%),95.62,Active
SCH-2026-1474,Justin,Reese,2011-05-15,Male,Grade 8,B,reese.justin@example.com,6865.94,None,84.98,Active
SCH-2026-1475,Eric,Green,2019-07-19,Female,Kindergarten,B,green.eric@example.com,6578.17,None,80.95,Active
SCH-2026-1476,Mario,Moore,2012-05-27,Female,Grade 7,A,moore.mario@example.com,8771.81,None,90.78,Active
SCH-2026-1477,Daniel,Smith,2017-03-20,Others,Grade 4,E,smith.daniel@example.com,4285.25,Partial (25%),93.29,Active
SCH-2026-1478,Laura,Hernandez,2008-11-12,Others,Grade 11,D,hernandez.laura@example.com,6797.7,None,90.7,Active
SCH-2026-1479,Eric,Clark,2017-07-17,Male,Grade 3,A,clark.eric@example.com,5911.83,None,89.12,Active
SCH-2026-1480,Deborah,Frost,2018-06-14,Female,Grade 2,E,frost.deborah@example.com,3329.53,Full Scholarship,75.16,Active
SCH-2026-1481,Kayla,Archer,2009-07-02,Male,Grade 11,E,archer.kayla@example.com,8694.88,Full Scholarship,87.03,Active
SCH-2026-1482,Donna,Anderson,2014-04-27,Others,Grade 7,D,anderson.donna@example.com,3027.28,None,89.57,Active
SCH-2026-1483,Gerald,Graham,2014-06-06,Male,Grade 5,B,graham.gerald@example.com,3773.25,None,97.82,Active
SCH-2026-1484,Rose,Franklin,2015-01-19,Male,Grade 6,C,franklin.rose@example.com,10971.95,None,92.18,Active
SCH-2026-1485,Amy,Jimenez,2013-04-19,Others,Grade 7,A,jimenez.amy@example.com,3047.12,None,83.2,Active
SCH-2026-1486,Madeline,Robinson,2019-05-20,Male,Grade 1,E,robinson.madeline@example.com,5991.39,None,96.12,Active
SCH-2026-1487,Kristina,Davis,2022-08-18,Male,Preschool,D,davis.kristina@example.com,7380.65,Partial (50%),91.54,Active
SCH-2026-1488,Kevin,Lopez,2009-12-09,Others,Grade 10,B,lopez.kevin@example.com,8305.39,None,91.68,Active
SCH-2026-1489,Kathryn,Payne,2008-09-03,Female,Grade 11,D,payne.kathryn@example.com,9113.91,None,90.81,Active
SCH-2026-1490,Heather,Huff,2010-05-26,Female,Grade 9,A,huff.heather@example.com,9170.24,None,96.96,Active
SCH-2026-1491,Samantha,Manning,2022-12-05,Male,Preschool,D,manning.samantha@example.com,7689.77,Full Scholarship,91.2,Active
SCH-2026-1492,Rachel,Carpenter,2019-07-15,Female,Grade 1,C,carpenter.rachel@example.com,6570.25,None,85.86,Active
SCH-2026-1493,Elizabeth,Gonzales,2020-01-27,Male,Grade 1,A,gonzales.elizabeth@example.com,6359.97,Partial (50%),87.54,Active
SCH-2026-1494,Justin,Simon,2021-02-03,Female,Kindergarten,D,simon.justin@example.com,11888.23,None,84.08,Active
SCH-2026-1495,Leah,Price,2016-08-19,Others,Grade 4,A,price.leah@example.com,8706.95,Partial (25%),95.08,Active
SCH-2026-1496,Joseph,Johnson,2008-03-19,Female,Grade 12,D,johnson.joseph@example.com,10200.13,Partial (25%),95.65,Active
SCH-2026-1497,Matthew,Williams,2016-02-18,Others,Grade 4,C,williams.matthew@example.com,3400.9,None,80.93,Active
SCH-2026-1498,Todd,Drake,2021-11-02,Others,Preschool,A,drake.todd@example.com,4621.93,None,96.93,Active
SCH-2026-1499,Teresa,Miller,2009-04-09,Male,Grade 12,B,miller.teresa@example.com,9209.84,Partial (25%),95.58,Active
SCH-2026-1500,Ethan,Shepard,2010-07-16,Male,Grade 10,B,shepard.ethan@example.com,7482.47,None,93.34,Active
SCH-2026-1501,Jessica,Clark,2018-10-22,Female,Grade 2,A,clark.jessica@example.com,5136.18,None,80.39,Active
SCH-2026-1502,Todd,Barnes,2018-10-12,Female,Grade 1,D,barnes.todd@example.com,3233.71,None,99.31,Active
SCH-2026-1503,Tyler,Wheeler,2016-12-30,Others,Grade 4,E,wheeler.tyler@example.com,9111.54,Partial (25%),80.41,Active
SCH-2026-1504,Meagan,Harmon,2008-10-18,Others,Grade 11,A,harmon.meagan@example.com,8443.46,None,98.18,Active
SCH-2026-1505,Monica,Benson,2018-08-22,Female,Grade 2,A,benson.monica@example.com,8985.91,None,83.31,Active
SCH-2026-1506,Angela,Ross,2017-10-09,Male,Grade 2,D,ross.angela@example.com,10105.25,None,79.19,Withdrawn
SCH-2026-1507,Walter,Jones,2009-04-13,Male,Grade 11,E,jones.walter@example.com,8929.98,Partial (50%),94.09,Active
SCH-2026-1508,Austin,Lutz,2007-11-27,Male,Grade 12,D,lutz.austin@example.com,11467.27,None,93.2,Active
SCH-2026-1509,Elizabeth,Wallace,2018-08-24,Others,Grade 1,A,wallace.elizabeth@example.com,6521.37,None,88.1,Active
SCH-2026-1510,Mary,Cross,2009-11-10,Others,Grade 11,E,cross.mary@example.com,3778.44,None,93.17,Active
SCH-2026-1511,Veronica,Chapman,2018-03-15,Male,Grade 2,D,chapman.veronica@example.com,5886.16,None,86.45,Active
SCH-2026-1512,Leslie,Hardin,2019-07-19,Male,Grade 1,A,hardin.leslie@example.com,5342.06,Partial (25%),90.5,Active
SCH-2026-1513,Joseph,Johnson,2014-04-25,Male,Grade 6,D,johnson.joseph@example.com,6802.28,None,85.57,Active
SCH-2026-1514,Christopher,Floyd,2018-05-30,Female,Grade 1,D,floyd.christopher@example.com,5798.5,None,99.92,Active
SCH-2026-1515,Julie,Olsen,2008-01-19,Female,Grade 12,A,olsen.julie@example.com,4502.31,None,80.75,Active
SCH-2026-1516,Brittany,Houston,2009-07-26,Female,Grade 10,A,houston.brittany@example.com,4674.61,None,91.92,Withdrawn
SCH-2026-1517,Kimberly,Moore,2017-11-04,Female,Grade 2,E,moore.kimberly@example.com,10130.55,None,77.72,Active
SCH-2026-1518,Samantha,Mendez,2010-05-01,Male,Grade 9,E,mendez.samantha@example.com,10219.04,Partial (50%),93.0,Active
SCH-2026-1519,John,Hernandez,2015-11-28,Others,Grade 4,C,hernandez.john@example.com,9501.67,None,92.77,Active
SCH-2026-1520,Misty,Ortega,2018-03-24,Female,Grade 3,D,ortega.misty@example.com,6510.99,Partial (50%),78.74,On Leave
SCH-2026-1521,William,Lopez,2018-09-09,Male,Grade 1,D,lopez.william@example.com,5118.34,None,98.89,Active
SCH-2026-1522,Dustin,Knox,2015-02-22,Others,Grade 6,E,knox.dustin@example.com,3321.05,None,99.07,Active
SCH-2026-1523,Tammy,Bennett,2015-09-23,Male,Grade 5,B,bennett.tammy@example.com,9395.48,None,81.31,Active
SCH-2026-1524,David,Matthews,2015-02-10,Male,Grade 6,E,matthews.david@example.com,6591.32,None,95.57,Active
SCH-2026-1525,Matthew,Smith,2013-01-10,Male,Grade 7,E,smith.matthew@example.com,11543.59,None,86.9,Withdrawn
SCH-2026-1526,William,Carroll,2016-04-30,Others,Grade 4,D,carroll.william@example.com,4082.51,None,97.15,Active
SCH-2026-1527,Patrick,King,2009-01-21,Female,Grade 12,C,king.patrick@example.com,11572.03,Partial (25%),91.99,Active
SCH-2026-1528,Melissa,Hardy,2015-09-15,Male,Grade 5,E,hardy.melissa@example.com,6660.47,Partial (50%),95.37,Active
SCH-2026-1529,Mark,Whitney,2016-06-27,Others,Grade 3,B,whitney.mark@example.com,5526.91,Partial (50%),77.55,Active
SCH-2026-1530,Kevin,Brown,2016-07-31,Female,Grade 3,C,brown.kevin@example.com,7563.44,Partial (25%),82.82,Withdrawn
SCH-2026-1531,Richard,Hinton,2015-12-10,Female,Grade 4,C,hinton.richard@example.com,8729.17,Partial (50%),97.62,Active
SCH-2026-1532,Sheri,Brown,2019-04-10,Female,Grade 1,A,brown.sheri@example.com,10919.26,Partial (25%),75.1,Active
SCH-2026-1533,Ashley,Noble,2020-08-20,Others,Kindergarten,B,noble.ashley@example.com,6129.86,None,93.65,Active
SCH-2026-1534,Alicia,Wheeler,2009-03-29,Male,Grade 11,E,wheeler.alicia@example.com,7613.46,None,88.39,Active
SCH-2026-1535,Chad,Lucas,2014-12-23,Female,Grade 5,B,lucas.chad@example.com,6183.48,None,87.6,Active
SCH-2026-1536,Kayla,Andrews,2015-05-13,Male,Grade 5,C,andrews.kayla@example.com,6636.74,None,89.75,Active
SCH-2026-1537,Megan,Sanders,2018-08-16,Others,Grade 2,B,sanders.megan@example.com,10703.2,None,91.26,Active
SCH-2026-1538,Rhonda,Griffin,2016-04-11,Male,Grade 4,E,griffin.rhonda@example.com,3479.1,None,85.5,Active
SCH-2026-1539,David,Martinez,2015-02-10,Female,Grade 5,D,martinez.david@example.com,8176.84,None,89.4,Active
SCH-2026-1540,Erica,Wong,2009-02-08,Female,Grade 12,B,wong.erica@example.com,3156.29,None,96.59,Active
SCH-2026-1541,Dale,Sanchez,2021-06-23,Others,Preschool,D,sanchez.dale@example.com,5072.3,Partial (50%),96.95,Active
SCH-2026-1542,Charles,Fitzpatrick,2018-07-12,Female,Grade 2,E,fitzpatrick.charles@example.com,3160.07,None,90.63,Active
SCH-2026-1543,Krystal,Fowler,2010-03-22,Male,Grade 10,D,fowler.krystal@example.com,8710.59,None,91.6,Active
SCH-2026-1544,Ronald,Atkins,2013-02-02,Male,Grade 8,A,atkins.ronald@example.com,5453.59,None,79.61,Active
SCH-2026-1545,Madison,Norman,2023-01-01,Others,Preschool,D,norman.madison@example.com,9788.08,Partial (25%),89.52,Active
SCH-2026-1546,Jessica,Hanson,2016-08-09,Others,Grade 3,B,hanson.jessica@example.com,8875.46,None,97.39,Withdrawn
SCH-2026-1547,Julia,Williams,2011-07-10,Female,Grade 8,B,williams.julia@example.com,7343.58,None,81.34,Active
SCH-2026-1548,Laura,Jarvis,2022-02-16,Others,Preschool,E,jarvis.laura@example.com,8538.19,Partial (50%),99.61,Active
SCH-2026-1549,Whitney,Johnson,2018-06-22,Male,Grade 2,D,johnson.whitney@example.com,11471.66,None,82.96,Active
SCH-2026-1550,Christy,Brown,2022-04-09,Male,Preschool,A,brown.christy@example.com,5690.61,None,76.86,Active
SCH-2026-1551,Kimberly,Allen,2012-06-16,Male,Grade 8,B,allen.kimberly@example.com,6664.35,None,81.45,Active
SCH-2026-1552,Patricia,Murphy,2021-09-27,Female,Preschool,B,murphy.patricia@example.com,3748.46,None,75.9,Active
SCH-2026-1553,Thomas,Lee,2019-03-14,Male,Grade 2,C,lee.thomas@example.com,4431.11,None,85.2,Active
SCH-2026-1554,Aaron,Patterson,2009-06-11,Others,Grade 11,A,patterson.aaron@example.com,10646.03,Partial (25%),96.52,Active
SCH-2026-1555,Zachary,Ortiz,2015-12-06,Female,Grade 5,A,ortiz.zachary@example.com,4265.02,None,84.52,Active
SCH-2026-1556,Kristina,King,2010-07-11,Others,Grade 10,A,king.kristina@example.com,7232.89,None,81.34,Active
SCH-2026-1557,Lori,Martin,2010-10-11,Male,Grade 10,E,martin.lori@example.com,10581.8,None,87.07,Active
SCH-2026-1558,Daniel,Mack,2017-11-05,Female,Grade 2,E,mack.daniel@example.com,7653.55,Partial (50%),95.14,Active
SCH-2026-1559,Gregory,Young,2017-03-09,Female,Grade 3,D,young.gregory@example.com,6992.0,Partial (25%),79.73,Active
SCH-2026-1560,Jennifer,Murphy,2017-08-04,Others,Grade 2,E,murphy.jennifer@example.com,3090.41,None,98.81,Active
SCH-2026-1561,James,Webb,2019-03-11,Female,Grade 1,B,webb.james@example.com,3052.24,None,84.99,On Leave
SCH-2026-1562,Christine,Fry,2019-04-19,Others,Grade 2,C,fry.christine@example.com,8293.44,Full Scholarship,94.68,Active
SCH-2026-1563,Janice,Hammond,2015-11-16,Others,Grade 5,C,hammond.janice@example.com,9339.38,None,94.8,Active
SCH-2026-1564,Donna,Maynard,2018-07-01,Male,Grade 2,C,maynard.donna@example.com,9541.58,None,86.8,Active
SCH-2026-1565,Sean,Ruiz,2017-07-29,Female,Grade 3,E,ruiz.sean@example.com,8678.66,Full Scholarship,76.5,Active
SCH-2026-1566,Alexander,Santiago,2012-01-16,Others,Grade 8,A,santiago.alexander@example.com,7186.4,Full Scholarship,86.45,Active
SCH-2026-1567,Nathan,Pruitt,2017-12-30,Female,Grade 2,E,pruitt.nathan@example.com,7573.48,Partial (50%),97.71,Active
SCH-2026-1568,Brandon,Robinson,2016-03-01,Female,Grade 4,A,robinson.brandon@example.com,8360.41,Partial (25%),88.21,Active
SCH-2026-1569,Teresa,Johnson,2007-06-05,Female,Grade 12,C,johnson.teresa@example.com,10800.03,None,88.32,Active
SCH-2026-1570,George,Mack,2016-09-17,Others,Grade 3,B,mack.george@example.com,6497.47,Partial (25%),75.1,Active
SCH-2026-1571,Christopher,Jones,2012-05-23,Others,Grade 7,D,jones.christopher@example.com,5862.54,None,86.26,Active
SCH-2026-1572,Andrea,Reyes,2019-02-24,Female,Grade 1,B,reyes.andrea@example.com,11831.17,None,86.62,Active
SCH-2026-1573,Sylvia,Lam,2019-01-13,Male,Grade 1,D,lam.sylvia@example.com,6392.86,None,79.64,Active
SCH-2026-1574,Melissa,Moody,2013-07-10,Female,Grade 7,D,moody.melissa@example.com,10801.2,None,78.35,Active
SCH-2026-1575,Chelsea,Marshall,2021-02-07,Female,Kindergarten,C,marshall.chelsea@example.com,11302.47,None,83.41,Active
SCH-2026-1576,Stephanie,Myers,2011-12-27,Male,Grade 8,E,myers.stephanie@example.com,10597.07,None,80.93,Active
SCH-2026-1577,Frank,Padilla,2020-01-14,Others,Grade 1,E,padilla.frank@example.com,3662.93,None,94.89,Active
SCH-2026-1578,Jared,Levine,2017-12-30,Female,Grade 2,C,levine.jared@example.com,9431.3,None,88.47,Active
SCH-2026-1579,Angela,Brown,2015-07-23,Female,Grade 4,C,brown.angela@example.com,11063.78,None,75.17,Active
SCH-2026-1580,Katie,Howell,2019-04-11,Male,Grade 1,A,howell.katie@example.com,8015.28,None,75.87,Active
SCH-2026-1581,Vanessa,Williams,2012-02-05,Female,Grade 9,D,williams.vanessa@example.com,5759.93,None,83.7,On Leave
SCH-2026-1582,Bridget,Hooper,2021-05-13,Others,Preschool,C,hooper.bridget@example.com,11459.74,Partial (25%),80.95,Active
SCH-2026-1583,Shannon,Trevino,2009-09-08,Male,Grade 11,C,trevino.shannon@example.com,4383.26,None,76.35,Active
SCH-2026-1584,Jamie,Rodriguez,2018-06-18,Others,Grade 1,A,rodriguez.jamie@example.com,8143.39,None,77.97,Active
SCH-2026-1585,Heather,Reeves,2015-03-07,Male,Grade 6,C,reeves.heather@example.com,8198.32,None,85.57,Active
SCH-2026-1586,Matthew,Brooks,2020-01-27,Female,Grade 1,B,brooks.matthew@example.com,3366.46,None,84.2,Active
SCH-2026-1587,Travis,Mcdaniel,2021-11-06,Male,Preschool,E,mcdaniel.travis@example.com,4569.75,None,89.62,Active
SCH-2026-1588,Thomas,Garcia,2014-04-23,Female,Grade 7,C,garcia.thomas@example.com,11547.4,Partial (25%),86.34,Active
SCH-2026-1589,Michael,Davidson,2012-03-11,Female,Grade 9,B,davidson.michael@example.com,11023.01,Partial (25%),96.3,Active
SCH-2026-1590,Andrew,Harris,2015-09-09,Female,Grade 5,E,harris.andrew@example.com,9590.67,Partial (50%),85.15,Active
SCH-2026-1591,Misty,Humphrey,2015-05-01,Female,Grade 5,D,humphrey.misty@example.com,8615.11,None,77.41,Active
SCH-2026-1592,Adam,Young,2018-05-08,Female,Grade 2,E,young.adam@example.com,5158.84,Full Scholarship,90.62,Active
SCH-2026-1593,Shawn,Thompson,2018-06-24,Others,Grade 2,A,thompson.shawn@example.com,10562.56,None,95.92,Active
SCH-2026-1594,Kathleen,Anderson,2018-12-04,Others,Grade 2,D,anderson.kathleen@example.com,11991.34,Partial (25%),94.87,Active
SCH-2026-1595,Michael,Rodriguez,2015-11-17,Others,Grade 5,D,rodriguez.michael@example.com,6242.49,None,86.21,Active
SCH-2026-1596,Douglas,Holmes,2011-04-30,Others,Grade 8,E,holmes.douglas@example.com,3552.4,None,80.64,Active
SCH-2026-1597,Joseph,Fuentes,2011-11-12,Others,Grade 8,B,fuentes.joseph@example.com,11248.14,None,87.39,Active
SCH-2026-1598,Sarah,Le,2007-10-19,Female,Grade 12,C,le.sarah@example.com,3535.71,Partial (50%),84.22,Active
SCH-2026-1599,Tom,Griffin,2020-04-19,Male,Kindergarten,A,griffin.tom@example.com,6367.3,Partial (25%),82.13,Active
SCH-2026-1600,Steven,Hill,2019-06-18,Male,Kindergarten,B,hill.steven@example.com,6402.72,None,86.48,Active
SCH-2026-1601,Julie,Bonilla,2010-09-27,Others,Grade 10,D,bonilla.julie@example.com,6092.27,None,78.76,Active
SCH-2026-1602,Brandon,Marquez,2014-07-29,Female,Grade 6,C,marquez.brandon@example.com,3546.21,Partial (50%),79.48,Active
SCH-2026-1603,Nicole,Johnson,2019-03-23,Male,Grade 1,E,johnson.nicole@example.com,5530.81,Partial (50%),81.17,Active
SCH-2026-1604,Danielle,Nunez,2014-10-26,Female,Grade 5,B,nunez.danielle@example.com,11825.5,Partial (50%),90.68,Active
SCH-2026-1605,Teresa,Rasmussen,2015-11-26,Female,Grade 4,E,rasmussen.teresa@example.com,4582.07,None,86.18,Active
SCH-2026-1606,Erika,Smith,2015-04-02,Others,Grade 5,C,smith.erika@example.com,8144.75,Partial (25%),94.25,Active
SCH-2026-1607,Carla,Smith,2008-06-07,Female,Grade 12,A,smith.carla@example.com,6489.82,None,99.03,Active
SCH-2026-1608,Alexandra,Kirby,2011-10-05,Female,Grade 8,B,kirby.alexandra@example.com,4912.16,None,89.86,Active
SCH-2026-1609,Dennis,Terry,2008-05-12,Others,Grade 11,B,terry.dennis@example.com,6881.95,Partial (25%),89.9,Active
SCH-2026-1610,Jason,Parker,2017-10-17,Others,Grade 2,B,parker.jason@example.com,8087.2,Full Scholarship,90.47,Active
SCH-2026-1611,Brandi,Henderson,2007-08-02,Others,Grade 12,A,henderson.brandi@example.com,10468.57,None,87.1,Active
SCH-2026-1612,Laura,Perry,2012-01-15,Male,Grade 9,E,perry.laura@example.com,7532.21,None,76.01,Active
SCH-2026-1613,Holly,Prince,2013-02-12,Male,Grade 7,C,prince.holly@example.com,4712.7,None,90.52,Active
SCH-2026-1614,John,Moore,2015-08-03,Female,Grade 4,A,moore.john@example.com,6732.79,Partial (25%),78.05,Withdrawn
SCH-2026-1615,David,Armstrong,2009-06-17,Female,Grade 10,A,armstrong.david@example.com,3340.69,Partial (50%),93.24,Active
SCH-2026-1616,Donna,Martin,2020-10-01,Male,Kindergarten,D,martin.donna@example.com,9666.31,Partial (25%),82.5,Active
SCH-2026-1617,Heather,Casey,2009-12-29,Female,Grade 11,B,casey.heather@example.com,7454.83,Partial (50%),75.05,Active
SCH-2026-1618,Alexandra,Hogan,2017-07-28,Male,Grade 3,E,hogan.alexandra@example.com,4103.13,None,88.3,Active
SCH-2026-1619,Jacob,Griffin,2011-06-14,Others,Grade 9,A,griffin.jacob@example.com,8531.36,Partial (50%),90.16,Active
SCH-2026-1620,Michael,Martin,2007-08-20,Others,Grade 12,B,martin.michael@example.com,10467.17,Partial (25%),95.02,Active
SCH-2026-1621,Chelsea,Stanley,2019-05-11,Male,Kindergarten,B,stanley.chelsea@example.com,10448.5,None,77.94,Active
SCH-2026-1622,Lisa,Keller,2019-03-03,Male,Grade 2,B,keller.lisa@example.com,6948.25,Partial (25%),94.62,Active
SCH-2026-1623,Nathan,Long,2010-03-22,Others,Grade 11,B,long.nathan@example.com,8225.62,Partial (50%),86.56,On Leave
SCH-2026-1624,Connor,Warren,2009-06-26,Others,Grade 10,C,warren.connor@example.com,7446.93,Full Scholarship,80.93,Active
SCH-2026-1625,Michael,Deleon,2016-11-29,Female,Grade 3,D,deleon.michael@example.com,10136.46,None,79.25,Active
SCH-2026-1626,Phillip,Gray,2010-02-07,Male,Grade 11,A,gray.phillip@example.com,9297.89,Partial (50%),97.32,Active
SCH-2026-1627,Chad,Phillips,2007-08-09,Male,Grade 12,C,phillips.chad@example.com,6383.49,None,92.55,Active
SCH-2026-1628,Brenda,Wiggins,2014-08-23,Others,Grade 5,C,wiggins.brenda@example.com,7353.11,None,77.2,Active
SCH-2026-1629,Jose,Grant,2017-12-18,Others,Grade 2,E,grant.jose@example.com,4456.44,None,75.09,Active
SCH-2026-1630,Sean,Hahn,2017-02-26,Female,Grade 4,A,hahn.sean@example.com,4908.67,Partial (25%),79.44,Active
SCH-2026-1631,Andrew,Greer,2021-09-23,Female,Preschool,C,greer.andrew@example.com,5310.24,Full Scholarship,77.12,Active
SCH-2026-1632,John,Beck,2010-06-14,Male,Grade 10,E,beck.john@example.com,6869.72,None,93.72,Active
SCH-2026-1633,Cindy,Young,2012-03-25,Others,Grade 8,E,young.cindy@example.com,6021.36,None,81.9,On Leave
SCH-2026-1634,Daniel,Mitchell,2009-07-11,Others,Grade 10,E,mitchell.daniel@example.com,4346.85,None,81.94,Active
SCH-2026-1635,Christopher,Archer,2013-09-29,Female,Grade 7,E,archer.christopher@example.com,7038.82,Partial (50%),90.62,Active
SCH-2026-1636,Andrea,Mitchell,2017-12-06,Male,Grade 2,D,mitchell.andrea@example.com,6890.78,Partial (50%),80.8,Active
SCH-2026-1637,Andrew,Nelson,2017-10-20,Others,Grade 3,C,nelson.andrew@example.com,10683.3,Partial (50%),91.0,Active
SCH-2026-1638,Jacob,Garcia,2019-11-12,Male,Kindergarten,E,garcia.jacob@example.com,7389.98,None,94.18,Active
SCH-2026-1639,Stephanie,Webb,2011-05-30,Others,Grade 8,B,webb.stephanie@example.com,3877.91,None,94.95,Active
SCH-2026-1640,Pamela,Jones,2014-03-27,Male,Grade 6,A,jones.pamela@example.com,9388.34,None,92.31,On Leave
SCH-2026-1641,Brandon,Lopez,2013-04-23,Male,Grade 8,C,lopez.brandon@example.com,9982.77,None,82.67,Active
SCH-2026-1642,Kristopher,Duke,2020-08-19,Others,Kindergarten,B,duke.kristopher@example.com,10027.06,None,83.86,On Leave
SCH-2026-1643,Steven,Escobar,2021-03-03,Male,Kindergarten,E,escobar.steven@example.com,4311.22,Partial (25%),76.9,Active
